run_id,environment,seed,algorithm,learning_rate,steps,batch_size,buffer_size,epochs,num_agents,total_time,average_cpu,average_ram,early_reward_mean,early_reward_mean_step,final_reward_mean,final_reward_mean_step,best_reward,best_reward_step,p_loss_mean,p_loss_mean_step,v_loss_mean,v_loss_mean_step,entropy_mean,entropy_mean_step,step_interval,threshold_value,steps_to_threshold,time_to_threshold,threshold_version,run_reached_threshold
C_AP_Hallway_84,Hallway,84,ppo,0.0003,10000000,128,1024,3.0,16.0,12288,64.6,89.3,-1.082404026559179,10000,1.0788568020246376,9800000,1.071743577252809,9570000,-0.8022899369947094,10000,-0.7901946645569996,10000,0.8609576183596489,10000,9990000,-0.5561760000000001,290000.0,344.4,2025-11-21_09-33,1
C_AP_Hallway_85,Hallway,85,ppo,0.0003,10000000,128,1024,3.0,16.0,12412,64.5,89.4,-0.9348617945706693,10000,1.1185564282039777,9800000,1.1002392758218706,8550000,-1.1587785153908372,10000,-1.1185872524248435,10000,0.8525467489654903,10000,9990000,-0.5561760000000001,220000.0,260.9,2025-11-21_09-33,1
C_AP_Hallway_86,Hallway,86,ppo,0.0003,10000000,128,1024,3.0,16.0,12523,64.5,89.5,-0.20142722106257213,10000,1.1154427320330487,9800000,1.0971861652609,9470000,1.3576114497583003,10000,1.2827835463587653,10000,0.3387828101389157,10000,9990000,-0.5561760000000001,70000.0,75.2,2025-11-21_09-33,1
C_AP_Hallway_87,Hallway,87,ppo,0.0003,10000000,128,1024,3.0,16.0,12671,64.6,89.1,-0.9006491030950732,10000,-0.9933079997283704,9800000,-1.0359204133374165,8390000,-0.2875738077596585,10000,-0.17445856230479212,10000,0.6990483825220795,10000,9990000,-0.5561760000000001,100000.0,114.2,2025-11-21_09-33,1
C_AP_Hallway_88,Hallway,88,ppo,0.0003,10000000,128,1024,3.0,16.0,13069,64.3,89.1,-0.6194635450300155,10000,1.1364601811868171,9800000,1.1460359342364344,9860000,1.0964406730723673,10000,1.0364891054578824,10000,0.24486143523746756,10000,9990000,-0.5561760000000001,80000.0,91.6,2025-11-21_09-33,1
C_AP_Hallway_89,Hallway,89,ppo,0.0003,10000000,128,1024,3.0,16.0,12489,64.6,89.5,1.5081382061086335,10000,-0.9582789178054227,9800000,-1.0969826245568342,9450000,1.6855046876413708,10000,1.5290779872596483,10000,0.12710926371923528,10000,9990000,-0.5561760000000001,50000.0,50.0,2025-11-21_09-33,1
C_LN_WallJump_110,BigWallJump,110,ppo,0.0003,20000000,128,2048,3.0,24.0,44837,60.7,70.4,0.9279504778015858,20000,4.221901303866458,19960000,4.228376776645464,19540000,0.028879549112910907,20000,-0.4970299466755581,20000,-0.22652997504055467,20000,19980000,-0.864552,640000.0,1391.3,2025-11-21_09-33,1
C_LN_WallJump_111,BigWallJump,111,ppo,0.0003,2000000,128,2048,3.0,24.0,2682,55.2,72.2,1.0862103165870283,20000,0.06359634304399225,1960000,-0.137227858392664,2000000,-0.16365077830639718,20000,1.2486362075020117,20000,0.9101363890814038,20000,1980000,-0.864552,540000.0,704.4,2025-11-21_09-33,1
C_LN_WallJump_112,BigWallJump,112,ppo,0.0003,2000000,128,2048,3.0,24.0,2599,51.4,69.9,-0.6059525750419785,20000,0.01156053304595561,1960000,-0.08024242815793642,1820000,1.1840615136287194,20000,-0.4485392201706259,20000,0.4080752741865475,20000,1980000,-0.864552,740000.0,945.2,2025-11-21_09-33,1
C_LN_WallJump_113,BigWallJump,113,ppo,0.0003,2000000,128,2048,3.0,24.0,2595,51.9,68.5,0.08186903198708241,20000,-0.5468856340463732,1960000,-0.610178002726572,1880000,0.6064705313708084,20000,-1.5153352032791414,20000,0.6932459874468312,20000,1980000,-0.864552,1880000.0,2437.9,2025-11-21_09-33,1
C_LN_WallJump_114,BigWallJump,114,ppo,0.0003,2000000,128,2048,3.0,24.0,2605,51.7,68.9,1.58533750044882,20000,-0.1442786711234213,1960000,0.27700125884657534,1880000,-0.741241760564308,20000,0.6667474894428217,20000,0.45627314121645746,20000,1980000,-0.864552,920000.0,1183.9,2025-11-21_09-33,1
C_LN_WallJump_115,BigWallJump,115,ppo,0.0003,2000000,128,2048,3.0,24.0,2615,51.7,69.2,-0.6059525750419785,20000,-0.013116242829401829,1960000,0.15348461564744473,1740000,0.6064705313708084,20000,-0.7394835792002209,20000,-2.385392769088443,20000,1980000,-0.864552,820000.0,1056.7,2025-11-21_09-33,1
C_LN_WallJump_116,BigWallJump,116,ppo,0.0003,2000000,128,2048,3.0,24.0,2629,51.7,69.4,-0.13725997556200012,20000,0.1172415079904213,1960000,-0.07995316201461264,1620000,1.3765918410480273,20000,1.5880712930365388,20000,-1.9054223432489537,20000,1980000,-0.864552,140000.0,159.3,2025-11-21_09-33,1
C_LN_WallJump_117,BigWallJump,117,ppo,0.0003,2000000,128,2048,3.0,24.0,2619,51.7,69.6,-0.5998656581656159,20000,0.13226215417542164,1960000,0.11240882329550901,1960000,-0.741241760564308,20000,0.472784583423092,20000,1.3419089478909834,20000,1980000,-0.864552,400000.0,502.7,2025-11-21_09-33,1
C_LN_WallJump_118,BigWallJump,118,ppo,0.0003,2000000,128,2048,3.0,24.0,2595,51.6,69.7,0.9218635609252231,20000,-0.17244238272029686,1960000,-0.19855228077724413,1840000,-1.222567579112565,20000,-0.7394835792002209,20000,0.6390233870381791,20000,1980000,-0.864552,420000.0,524.2,2025-11-21_09-33,1
C_LN_WallJump_119,BigWallJump,119,ppo,0.0003,2000000,128,2048,3.0,24.0,2591,51.6,70.1,-0.11291230805654952,20000,-0.17110125359663597,1960000,-0.027306723929737257,1100000,0.9915311862094246,20000,-0.9819372117248836,20000,0.9764084562475311,20000,1980000,-0.864552,980000.0,1256.2,2025-11-21_09-33,1
C_LF_3DBall_100,3DBall,100,ppo,0.0003,500000,64,12000,3.0,12.0,507,18.2,55.9,0.44961224265941485,12000,0.6798049270640524,442000,0.6270461975427244,108000,0.1977088822945932,24000,1.5133367848167874,24000,-0.5031198849571743,12000,480000,2.5657600000000005,48000.0,38.0,2025-11-21_09-33,1
C_LF_3DBall_101,3DBall,101,ppo,0.0003,500000,64,12000,3.0,12.0,781,16.6,55.3,-0.07388401268813892,12000,0.7075506610557251,442000,0.6270461975427244,132000,0.17420918387932155,24000,0.8307827350669839,24000,0.022579263379163588,12000,480000,2.5657600000000005,48000.0,58.6,2025-11-21_09-33,1
C_LF_3DBall_102,3DBall,102,ppo,0.0003,500000,64,12000,3.0,12.0,822,18.2,53.3,0.23084914475024687,12000,0.7173596335131767,442000,0.6270461975427244,108000,0.18702720119674243,24000,1.434737589656167,24000,-0.12610332402910052,12000,480000,2.5657600000000005,48000.0,61.7,2025-11-21_09-33,1
C_LF_3DBall_103,3DBall,103,ppo,0.0003,500000,64,12000,3.0,12.0,861,18.6,54.1,0.23852504292249754,12000,0.6476141144144457,442000,0.6270461975427244,132000,0.1756334080257016,24000,0.8338450413719432,24000,-0.4075382216232936,12000,480000,2.5657600000000005,48000.0,64.6,2025-11-21_09-33,1
C_LF_3DBall_104,3DBall,104,ppo,0.0003,500000,64,12000,3.0,12.0,884,19.5,52.6,-0.07925714140871438,12000,0.6786204005166586,442000,0.6270461975427244,132000,0.16566383900104087,24000,1.1550469471365568,24000,-0.4234684988456051,12000,480000,2.5657600000000005,48000.0,66.3,2025-11-21_09-33,1
C_LF_3DBall_105,3DBall,105,ppo,0.0003,500000,64,12000,3.0,12.0,659,23.1,54.6,0.4588233204661157,12000,0.7173596335131767,442000,0.6270461975427244,168000,0.1649517269278508,24000,1.3809771011913272,24000,-0.45001896088280274,12000,480000,2.5657600000000005,48000.0,49.5,2025-11-21_09-33,1
C_LF_3DBall_106,3DBall,106,ppo,0.0003,500000,64,12000,3.0,12.0,784,22.7,53.3,0.0013397893999261955,12000,0.7173596335131767,442000,0.6270461975427244,144000,0.195572546075023,24000,1.2659704866273023,24000,0.006648986156852103,12000,480000,2.5657600000000005,48000.0,58.8,2025-11-21_09-33,1
C_LF_3DBall_107,3DBall,107,ppo,0.0003,500000,64,12000,3.0,12.0,797,23.4,52.7,-0.278830493887254,12000,0.7173596335131767,442000,0.6270461975427244,120000,0.18275452875760212,24000,1.053650582816795,24000,0.07037009504609804,12000,480000,2.5657600000000005,48000.0,59.8,2025-11-21_09-33,1
C_LF_3DBall_108,3DBall,108,ppo,0.0003,500000,64,12000,3.0,12.0,839,24.1,53.5,0.7535778102805756,12000,0.6743516350345425,442000,0.6270461975427244,108000,0.19129987363588277,24000,1.6467172372105674,24000,-0.36505748236379637,12000,480000,2.5657600000000005,48000.0,62.9,2025-11-21_09-33,1
C_LF_3DBall_109,3DBall,109,ppo,0.0003,500000,64,12000,3.0,12.0,804,23.4,53.4,0.4311900870460116,12000,0.680224602088181,442000,0.6270461975427244,120000,0.16637595107423095,24000,1.0730451894148705,24000,-0.030521660695219815,12000,480000,2.5657600000000005,48000.0,60.3,2025-11-21_09-33,1
C_AK_Basic_90,Basic,90,ppo,0.0003,500000,32,256,3.0,1.0,1008,42.2,84.8,0.9901208338744637,2000,0.342223600421182,495000,0.3391021134518635,36000,-0.09035609664818986,2000,-0.20334223875020493,2000,-0.38966121653570673,2000,498000,0.6096,8000.0,12.1,2025-11-21_09-33,1
C_AK_Basic_91,Basic,91,ppo,0.0003,500000,32,256,3.0,1.0,1006,45.4,85.2,0.3322909179442307,2000,0.342223600421182,495000,0.3391021134518635,36000,-1.6735520509621653,2000,-0.6922648515900329,2000,-0.5540829854594846,2000,498000,0.6096,8000.0,12.1,2025-11-21_09-33,1
C_AK_Basic_92,Basic,92,ppo,0.0003,500000,32,256,3.0,1.0,1011,38.7,85.2,-0.6619292959048717,2000,0.342223600421182,495000,0.3391021134518635,26000,0.15321251170780117,2000,-0.27318832629875167,2000,-0.20873253773965997,2000,498000,0.6096,10000.0,16.2,2025-11-21_09-33,1
C_AK_Basic_93,Basic,93,ppo,0.0003,500000,32,256,3.0,1.0,1010,38.7,84.9,-0.147999674084377,2000,0.342223600421182,495000,0.3391021134518635,28000,0.03142820752980566,2000,-0.4128805013958454,2000,-0.4255880203753511,2000,498000,0.6096,8000.0,12.2,2025-11-21_09-33,1
C_AK_Basic_94,Basic,94,ppo,0.0003,500000,32,256,3.0,1.0,1007,39.6,84.7,0.5920589813371352,2000,0.342223600421182,495000,0.3391021134518635,38000,1.9393823063184394,2000,-0.09857310742738468,2000,-0.456983515622608,2000,498000,0.6096,8000.0,12.1,2025-11-21_09-33,1
C_AK_Basic_95,Basic,95,ppo,0.0003,500000,32,256,3.0,1.0,1008,39.3,84.6,1.1059886031576298,2000,0.342223600421182,495000,0.3391021134518635,34000,-0.04976132858886177,2000,-0.4652650670572557,2000,-0.448244563337289,2000,498000,0.6096,8000.0,12.1,2025-11-21_09-33,1
C_AK_Basic_96,Basic,96,ppo,0.0003,500000,32,256,3.0,1.0,1012,38.8,84.8,1.0779560783310573,2000,0.342223600421182,495000,0.3391021134518635,28000,-0.4151142411228483,2000,-0.5176496327186658,2000,-0.4786690638861771,2000,498000,0.6096,8000.0,12.2,2025-11-21_09-33,1
C_AK_Basic_97,Basic,97,ppo,0.0003,500000,32,256,3.0,1.0,1012,40.3,84.5,-0.09940996438498481,2000,0.342223600421182,495000,0.3391021134518635,26000,1.0868921770724485,2000,0.09350363333111922,2000,-0.13072929697070235,2000,498000,0.6096,10000.0,16.3,2025-11-21_09-33,1
C_AK_Basic_98,Basic,98,ppo,0.0003,500000,32,256,3.0,1.0,1007,39.5,84.5,-1.2450058122975782,2000,0.342223600421182,495000,0.3391021134518635,36000,0.03142820752980566,2000,0.023657545782572176,2000,-0.15921180812285293,2000,498000,0.6096,10000.0,16.2,2025-11-21_09-33,1
C_AK_Basic_99,Basic,99,ppo,0.0003,500000,32,256,3.0,1.0,1012,39.0,84.0,1.4666737559261953,2000,0.342223600421182,495000,0.3391021134518635,38000,-0.49630377724151575,2000,-0.4128805013958454,2000,-0.4906446651660585,2000,498000,0.6096,6000.0,8.1,2025-11-21_09-33,1
C_AM_PushBlock_120,PushBlock,120,ppo,0.0003,20000000,128,2048,3.0,32.0,34169,38.5,87.9,2.379042096886514,60000,0.6575578810634269,19930000,0.5837915284947528,19920000,0.8948966190471954,60000,2.7840882528866353,60000,-3.467533286560443,60000,19920000,2.46952,60000.0,0.0,2025-11-21_09-33,1
C_AM_PushBlock_121,PushBlock,121,ppo,0.0003,20000000,128,2048,3.0,32.0,23740,34.0,83.6,0.7971791907043101,60000,0.7085102006145002,19930000,0.5730138387379357,18960000,0.8658572479585904,60000,0.7377873836963436,60000,-0.3291926846038257,60000,19920000,2.46952,120000.0,71.5,2025-11-21_09-33,1
C_AM_PushBlock_122,PushBlock,122,ppo,0.0003,20000000,128,2048,3.0,32.0,25861,34.4,85.4,1.5230282346070958,60000,0.5465546134700405,19930000,0.5784026836163522,18780000,0.836817876869984,60000,1.5508265683299862,60000,-0.3625005447660975,60000,19920000,2.46952,60000.0,0.0,2025-11-21_09-33,1
C_AM_PushBlock_123,PushBlock,123,ppo,0.0003,20000000,128,2048,3.0,32.0,33131,35.1,85.5,-1.3645640737962097,60000,0.6866734922354758,19930000,0.5819952468686193,18120000,1.19497012029612,60000,-1.1189565969417226,60000,-0.3254918112524622,60000,19920000,2.46952,180000.0,199.6,2025-11-21_09-33,1
C_AM_PushBlock_125,PushBlock,125,ppo,0.0003,2000000,128,2048,3.0,32.0,651,44.1,92.5,-0.13455429907639194,60000,0.09526264030348636,430000,-0.03233306927048328,480000,1.0304136841273546,60000,-0.08438707267475598,60000,0.32956277193895633,60000,420000,2.46952,120000.0,93.0,2025-11-21_09-33,1
C_AM_PushBlock_125_2,PushBlock,125,ppo,0.0003,2000000,128,2048,3.0,32.0,1760,33.8,83.5,-0.6252556924362006,60000,0.5647518704525689,1930000,0.4311075902730519,1980000,0.7496997636041676,60000,-0.5731241106286872,60000,0.5960256532371633,60000,1920000,2.46952,180000.0,110.0,2025-11-21_09-33,1
C_AM_PushBlock_126,PushBlock,126,ppo,0.0003,2000000,128,2048,3.0,32.0,2519,33.2,83.9,-1.235701771947695,60000,-0.02119980438464413,1930000,0.1472950933433003,1620000,1.0013743130387496,60000,-0.9339673442582254,60000,-0.599356439253388,60000,1920000,2.46952,180000.0,157.4,2025-11-21_09-33,1
C_AM_PushBlock_127,PushBlock,127,ppo,0.0003,2000000,128,2048,3.0,32.0,3305,32.2,83.9,-0.8558879523483669,60000,0.11709934868251082,1930000,0.08801779968075028,1860000,1.1175317973931709,60000,-0.7603971812465489,60000,0.04829639723529528,60000,1920000,2.46952,540000.0,826.3,2025-11-21_09-33,1
C_AM_PushBlock_128,PushBlock,128,ppo,0.0003,2000000,128,2048,3.0,32.0,3190,35.0,91.0,0.38601813999493223,60000,0.34638478666230815,1930000,0.3125530029479678,1560000,1.19497012029612,60000,0.25361798161114063,60000,-1.5430791438511946,60000,1920000,2.46952,120000.0,99.7,2025-11-21_09-33,1
C_AM_PushBlock_129,PushBlock,129,ppo,0.0003,2000000,128,2048,3.0,32.0,3402,34.7,88.0,-0.6375861822357216,60000,-0.11036636359900616,1930000,0.274831088799068,1380000,1.0400934744902233,60000,-0.6484901024627047,60000,-0.01831932308925645,60000,1920000,2.46952,120000.0,106.3,2025-11-21_09-33,1
R_AK_3DBall_2000,3DBall,2000,ppo,0.0004856410069133,500000,162,30377,3.0,12.0,240,43.9,85.1,-0.7094483813505644,12000,0.7173596335131767,442000,0.6270461975427244,228000,-0.08286327454228713,36000,-0.8704985454659259,36000,0.42083619393699784,12000,480000,2.5657600000000005,96000.0,42.1,2025-11-21_09-33,1
R_AK_3DBall_2001,3DBall,2001,ppo,0.0003833345940848,500000,109,20513,3.0,12.0,231,41.9,85.3,-0.09230616830154223,12000,0.6489277717384941,442000,0.6270461975427244,180000,0.006862846679659372,24000,-0.4101318309537204,24000,0.37835545467748877,12000,480000,2.5657600000000005,72000.0,28.8,2025-11-21_09-33,1
R_AK_3DBall_2002,3DBall,2002,ppo,0.0001010099858087,500000,103,19495,3.0,12.0,233,41.7,85.1,-0.6181051931007713,12000,0.7173596335131767,442000,0.6270461975427244,180000,0.03819577790002165,24000,-0.7500478308041957,24000,0.6863408143088795,12000,480000,2.5657600000000005,72000.0,29.2,2025-11-21_09-33,1
R_AK_3DBall_2003,3DBall,2003,ppo,0.0005522311776104,500000,141,26521,3.0,12.0,241,42.7,85.2,-0.07158124323646371,12000,0.6525657830423339,442000,0.6270461975427244,180000,-0.05224245539511492,36000,-0.26178010329125073,36000,0.017269170971726425,12000,480000,2.5657600000000005,84000.0,36.1,2025-11-21_09-33,1
R_AK_3DBall_2004,3DBall,2004,ppo,0.0004042798403166,500000,38,7291,3.0,12.0,296,49.2,85.0,2.2933629836342293,12000,0.680301583897341,442000,0.6270461975427244,120000,0.3650552194942553,12000,2.5916088604185457,12000,-2.6165366631174005,12000,480000,2.5657600000000005,36000.0,14.8,2025-11-21_09-33,1
R_AK_3DBall_2005,3DBall,2005,ppo,0.0002889431697868,500000,176,33037,3.0,12.0,247,42.4,84.1,-0.6096617051112955,12000,0.7173596335131767,442000,0.6270461975427244,300000,-0.11134775746988916,36000,-0.8684570079292863,36000,0.5960692433824359,12000,480000,2.5657600000000005,108000.0,49.4,2025-11-21_09-33,1
R_AK_3DBall_2006,3DBall,2006,ppo,0.0004484140276834,500000,160,30182,3.0,12.0,214,29.7,84.1,-0.5329027233887802,12000,0.7173596335131767,442000,0.6270461975427244,312000,-0.08856017112780751,36000,-0.6707681231313621,36000,0.7235114611609397,12000,480000,2.5657600000000005,108000.0,42.8,2025-11-21_09-33,1
R_AK_3DBall_2007,3DBall,2007,ppo,0.0008772381257862,500000,49,9237,3.0,12.0,225,27.6,84.6,1.0176287074060277,12000,0.7173596335131767,442000,0.6270461975427244,96000,0.2852986672969695,12000,1.7338228387738526,12000,-1.7138209538529767,12000,480000,2.5657600000000005,48000.0,16.9,2025-11-21_09-33,1
R_AK_3DBall_2008,3DBall,2008,ppo,0.0001746904286791,500000,46,8806,3.0,12.0,227,27.3,84.5,0.29532668939715934,12000,0.7173596335131767,442000,0.6270461975427244,120000,0.2824502190042093,12000,0.3367306512002269,12000,-0.1951345253257836,12000,480000,2.5657600000000005,60000.0,22.7,2025-11-21_09-33,1
R_AK_3DBall_2009,3DBall,2009,ppo,0.0003684686373524,500000,105,19733,3.0,12.0,222,39.8,84.7,-0.10919314428049541,12000,0.7120205725553231,442000,0.6270461975427244,192000,0.03605944168045153,24000,-0.5744756026531995,24000,0.4686270256039323,12000,480000,2.5657600000000005,72000.0,27.7,2025-11-21_09-33,1
R_AK_3DBall_2010,3DBall,2010,ppo,0.0001822124001138,500000,45,8488,3.0,12.0,243,43.4,84.6,0.6346013886106765,12000,0.7173596335131767,442000,0.6270461975427244,108000,0.31948004681009207,12000,1.4622983464008,12000,0.22967286726923647,12000,480000,2.5657600000000005,48000.0,18.2,2025-11-21_09-33,1
R_AK_3DBall_2011,3DBall,2011,ppo,0.0008774973417153,500000,140,26433,3.0,12.0,251,43.7,84.9,-0.5259944150337529,12000,0.6424414334957438,442000,0.6270461975427244,252000,-0.03586387771174366,36000,-0.19304833955772102,36000,0.27215360652873377,12000,480000,2.5657600000000005,72000.0,31.4,2025-11-21_09-33,1
R_AK_3DBall_2012,3DBall,2012,ppo,0.0004847235209034,500000,148,27865,3.0,12.0,213,28.8,84.1,0.06888769331573893,12000,0.7173596335131767,442000,0.6270461975427244,276000,-0.05865146405382537,36000,-0.24782959679088074,36000,0.6916509067163167,12000,480000,2.5657600000000005,120000.0,47.9,2025-11-21_09-33,1
R_AK_3DBall_2013,3DBall,2013,ppo,0.0006942231562629,500000,144,27141,3.0,12.0,226,41.9,84.2,-0.4599816907523903,12000,0.7173596335131767,442000,0.6270461975427244,228000,-0.050818231248734774,36000,-0.4945153824681527,36000,0.4155261015295607,12000,480000,2.5657600000000005,96000.0,39.5,2025-11-21_09-33,1
R_AK_3DBall_2014,3DBall,2014,ppo,0.0003161008530917,500000,134,25206,3.0,12.0,213,29.1,84.2,-0.26117592809107576,12000,0.7173596335131767,442000,0.6270461975427244,300000,-0.03942443807769392,36000,-0.29852777895076155,36000,0.7075811839386281,12000,480000,2.5657600000000005,120000.0,47.9,2025-11-21_09-33,1
R_AK_3DBall_2015,3DBall,2015,ppo,0.0003089811330572,500000,99,18636,3.0,12.0,225,41.6,84.3,-0.222796437229819,12000,0.7173596335131767,442000,0.6270461975427244,192000,0.021105088143460415,24000,-0.6129245595932433,24000,0.6438600750493823,12000,480000,2.5657600000000005,72000.0,28.1,2025-11-21_09-33,1
R_AK_3DBall_2016,3DBall,2016,ppo,0.0002425029553758,500000,37,6965,3.0,12.0,301,47.2,83.8,3.1461552705713727,12000,0.6611306301323973,442000,0.6270461975427244,96000,0.37573690059210607,12000,2.432709188816772,12000,-1.3739750397769632,12000,480000,2.5657600000000005,36000.0,15.1,2025-11-21_09-33,1
R_AK_3DBall_2017,3DBall,2017,ppo,0.0004832450337158,500000,156,29421,3.0,12.0,223,40.9,83.9,-0.3555894756097693,12000,0.7020054875120566,442000,0.6270461975427244,264000,-0.07431792966400647,36000,-0.8072108818301016,36000,0.6013793357898731,12000,480000,2.5657600000000005,96000.0,39.0,2025-11-21_09-33,1
R_AK_3DBall_2018,3DBall,2018,ppo,0.0002840070609391,500000,123,23101,3.0,12.0,225,37.8,84.0,-0.4300456878806093,12000,0.7173596335131767,442000,0.6270461975427244,228000,-0.017348963808802385,24000,-0.6037376406783656,24000,0.5111077648634296,12000,480000,2.5657600000000005,84000.0,33.7,2025-11-21_09-33,1
R_AK_3DBall_2019,3DBall,2019,ppo,0.0005939561153102,500000,166,31126,3.0,12.0,223,39.2,84.5,-0.8422414197305165,12000,0.67942250130242,442000,0.6270461975427244,276000,-0.10565086088436879,36000,-0.8340911260625216,36000,0.48455730282624376,12000,480000,2.5657600000000005,108000.0,44.5,2025-11-21_09-33,1
R_AK_3DBall_2020,3DBall,2020,ppo,0.000617720748082,500000,140,26434,3.0,12.0,229,44.3,84.7,0.03127579227170722,12000,0.6801873528256847,442000,0.6270461975427244,216000,-0.04939400710235473,36000,-0.3036316227923603,36000,0.2827737913436081,12000,480000,2.5657600000000005,84000.0,34.3,2025-11-21_09-33,1
R_AK_3DBall_2021,3DBall,2021,ppo,0.000848695215761,500000,175,32912,3.0,12.0,222,37.5,84.2,-0.6211755523696715,12000,0.6893804708098582,442000,0.6270461975427244,276000,-0.09283284356694783,36000,-0.8466806075384651,36000,0.5748288737526873,12000,480000,2.5657600000000005,108000.0,44.4,2025-11-21_09-33,1
R_AK_3DBall_2022,3DBall,2022,ppo,0.0006294342313035,500000,151,28406,3.0,12.0,213,28.2,84.4,-0.8399386502788395,12000,0.7173596335131767,442000,0.6270461975427244,264000,-0.04939400710235473,36000,-0.8038083192690357,36000,0.4155261015295607,12000,480000,2.5657600000000005,96000.0,37.2,2025-11-21_09-33,1
R_AK_3DBall_2023,3DBall,2023,ppo,0.0005139110434227,500000,130,24413,3.0,12.0,226,40.0,84.4,-0.31874516438296263,12000,0.6389648356627232,442000,0.6270461975427244,228000,-0.03942443807769392,36000,-0.4050279871121217,36000,0.20843249763948782,12000,480000,2.5657600000000005,84000.0,33.9,2025-11-21_09-33,1
